,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,genreName,BinProb
163064,70.37997174518206,5.206895819201717,7.462715200269399,21.84532242410594,74.16980480603581,Thriller,6
46275,84.10384148662807,79.15846790533566,71.14767703397413,9.628902274065476,58.47380512258682,Comedy,5
21118,87.15604341721115,26.523171757362384,95.47847900353969,37.412289752331354,58.884957400119745,Drama,6
229838,25.270050088697772,44.93325809044204,97.88000671630745,16.621084879177072,56.697122380913086,Drama,5
61279,57.69492664183561,52.419727159891536,72.33196180334707,31.242095772156475,80.05734074363787,History,5
8510,90.8235019117836,80.7159425297798,36.3162380775856,70.03514310708309,98.5428017680471,Family,7
140230,79.28770485326518,15.565857381687366,24.250341137554944,51.12080359378402,35.78713730772019,Action,5
200758,92.04076405918047,63.71441310832782,68.39305871416165,43.32605919017398,13.55823152984309,Comedy,6
159603,70.52157824791752,68.16406958339117,86.78168021693881,39.941299310410805,53.08820572341324,Drama,5
39424,21.586205339120024,97.99137969879588,70.69181950073732,8.080435497788752,1.640535030731205,Drama,5
50079,45.57855069907203,88.2093641773401,98.76904964149685,7.228258592970793,64.82353814626724,Documentary,5
207278,51.57136919184075,37.67198589102298,38.26806735675387,73.26977010129819,67.50571096276758,Sci-Fi,5
235635,90.78251360674086,57.40198195476231,76.41413993418206,21.011610945611192,46.686556309312664,Drama,5
111547,73.71908557827777,75.96482457711228,80.5947748491121,99.89206539894033,36.32628147949972,Drama,7
159643,70.52157824791752,68.16406958339117,86.78168021693881,39.941299310410805,53.08820572341324,Drama,5
88624,9.26519462712514,85.64983773783005,42.933775712845005,69.72132971964268,76.42793686987555,Comedy,6
95129,22.48351818274098,53.95644273774723,56.586556531289546,52.636834600852524,69.68836866381277,War,5
273315,63.5673503678852,22.80514361363144,2.9338285288496246,91.85811792646356,16.426450647473622,Documentary,6
285954,46.16437650464847,80.88030377828433,58.88255655739422,71.56237973088176,22.30998680657669,Drama,6
237509,85.99971030041469,14.82314860335342,79.75039745172347,94.66951684799446,17.858951849443027,Thriller,8
65023,73.71492834083611,70.34559830076809,38.32992775894317,32.722328178919746,83.66190212494871,Thriller,5
31129,90.0773840007241,32.92391744847482,50.937366484533484,73.79652987350619,19.40566689515221,War,4
22879,39.45423600826117,7.357520171630682,68.27462673747358,52.1728647233955,14.826753545329584,Horror,6
223410,47.514569021892314,80.61844463292618,65.57700144630226,34.74429178875623,24.91674572327366,Crime,7
226527,96.87104002672218,28.2079089636754,44.43980781966332,10.263134463495804,40.6643769188507,Drama,5
204566,94.1080460842535,67.13167320464659,82.63342440344196,8.537666789329823,12.083581914088981,Action,6
194155,44.42109909583367,88.55208179548947,52.806844974066124,1.7095025707951406,61.32560483685068,Drama,4
138097,26.66025859043042,15.664096085024026,16.299747873855008,76.07968752999267,64.00849149342088,Drama,6
228847,24.670082535408156,2.440679073733021,33.44511280610136,44.69076881723999,26.232845887067178,Drama,6
124449,42.10350914194015,64.36697139889648,81.5713990071405,94.50298295144572,47.66588177836445,Drama,6
85285,59.540648894819824,94.37583101170648,50.88763673991624,46.485331193860866,10.765773079022168,Drama,5
115514,77.88441803012385,27.740024817186402,37.08169955136835,96.10899536097752,43.73269835926932,Documentary,6
287683,96.77314220240214,78.93869968503729,35.20678142690906,92.63805676827513,84.02391492012231,Romance,7
247373,35.91499145566254,44.982855567043856,89.79426541145877,59.27175905604274,0.5240816767893341,Thriller,7
219045,30.494410984624754,32.37416931601814,6.752395318159543,11.843598934585732,84.8777172640713,Sport,6
274755,24.039844861912442,8.416980507325755,96.16918121522815,54.571563852878214,49.13850041570748,Drama,7
153256,68.23616888463886,69.68311523381156,82.95545057489927,27.580270477464996,99.73855647865263,Comedy,6
287519,96.77314220240214,78.93869968503729,35.20678142690906,92.63805676827513,84.02391492012231,Drama,5
103990,38.69276541338292,54.01369882663955,37.828378182765356,69.95423921641407,81.99609185214052,Horror,5
104035,38.69276541338292,54.01369882663955,37.828378182765356,69.95423921641407,81.99609185214052,Adventure,4
226272,89.90979966159342,85.23299856816799,67.4823479722404,66.36070480039838,75.84747453313538,Comedy,7
161462,18.91129954862064,63.960847188779155,86.30414693351395,50.62894572869887,46.76842307726545,Drama,6
23733,58.42858886951562,9.501055195160724,82.43312724536814,47.33009777288395,66.14507592437161,Action,5
252803,97.58074831157168,46.429606514493535,45.64669764533288,84.41234636906144,14.080595846474386,History,6
26194,31.959844151378867,4.668477204486621,62.73251877181647,93.12126331799337,43.899391997571804,Musical,6
72456,14.003919890131112,1.4705219703625483,24.253244863907398,49.032867954396984,69.06306504567752,Action,5
229027,24.670082535408156,2.440679073733021,33.44511280610136,44.69076881723999,26.232845887067178,Comedy,6
285952,46.16437650464847,80.88030377828433,58.88255655739422,71.56237973088176,22.30998680657669,Crime,6
267520,83.90795406296347,83.87550689929533,4.034915285938356,31.876632634575664,73.16823719229113,Thriller,5
32587,73.57265106488562,46.48382109422354,54.254273926413475,25.56302844644004,39.23552651829998,Drama,5
166834,68.02846484202676,27.21757617589351,40.9407451234252,15.003725950486857,83.38805269869131,Comedy,6
134031,51.25506516771958,11.066684294726558,45.62396864468435,7.049211401749178,22.55389385989358,Music,6
48594,41.93708480275266,5.5654700629095055,11.564045256796263,52.29735084476804,81.95678258958765,Comedy,7
132392,34.19729539113175,45.4738400128335,98.22250021364015,8.524582228174648,62.348174039341295,Horror,6
108076,80.55921321081615,69.20078816424433,15.86968539138608,25.462759441871675,60.557982316444324,Drama,4
267348,83.90795406296347,83.87550689929533,4.034915285938356,31.876632634575664,73.16823719229113,Adventure,3
211923,40.84713570547326,17.876621937763137,18.555945529073426,38.25863027580105,86.63051617837554,Drama,4
121579,54.16582936522796,6.827155122152517,52.2613381044878,23.43999440895527,36.262119948290774,Drama,6
202203,3.4240667938735814,11.371173116357136,61.518568071428156,28.65261755895935,35.75369171444536,Fantasy,4
81875,94.32374482858565,19.862522273758188,7.464271628523111,73.55346510577073,52.62986325440615,Sci-Fi,5
121306,26.449070664538688,77.7530146714708,84.87695372327597,23.717614850134407,92.1980412053333,Romance,6
105057,12.37157140960542,56.61740614034457,13.346334734447407,83.1675571003929,68.37548384629737,Romance,5
240925,42.88876101011469,95.57084699194294,41.947008478718494,20.009458221309163,45.02349118988913,Drama,4
244869,75.80171082403542,56.517495324950715,75.64112967387715,81.87804020412368,84.34933824392665,Comedy,7
100247,15.254799484511416,78.1439216267648,71.55909152424306,97.47311287625304,9.324913001790758,Mystery,6
214385,71.43417470870243,7.682743008561788,37.98723344383791,35.233769166624384,42.396023086075566,Biography,4
194510,44.42109909583367,88.55208179548947,52.806844974066124,1.7095025707951406,61.32560483685068,Romance,4
126673,23.523086208140455,39.04932859469395,47.80306142367222,43.525080087305604,68.57398017072069,Drama,5
65185,74.02946513566634,32.470628181388975,31.023223444858882,95.13982131743292,8.705120205552209,Comedy,7
254325,3.4725805158867473,69.19094596304093,59.312651516590954,70.3609416422646,68.98690890281902,Comedy,6
156862,20.58919364557149,12.438329583505114,91.70916744819627,88.96282990359722,3.7622365778251177,Romance,5
129109,73.57009821990215,46.391942686451706,89.50100175779188,47.14731366888256,16.007982768073425,Horror,6
82598,11.518598626463927,86.17066019515272,52.86215454282367,63.646588723338084,75.43927244633522,Music,6
108869,75.34709467745783,48.36700555001088,63.483029053648245,78.19283136958278,40.13266965320953,Horror,5
144231,34.156295858598085,15.818033327757753,71.57815821073726,40.5719961096144,13.02380810982523,Drama,6
265116,21.477829944296577,34.00277894157067,60.97368578824431,87.08568972705571,12.328508490517931,Drama,7
256234,21.452012489354853,54.57566052646071,74.88629748593024,45.69810300822955,12.762731470060196,Thriller,6
46176,84.10384148662807,79.15846790533566,71.14767703397413,9.628902274065476,58.47380512258682,Comedy,5
9478,51.24642509406131,47.661437409869876,78.28667866551388,57.84908176920026,38.565606882817036,Thriller,6
62757,89.31006937838407,82.65802850924393,19.194309829152434,41.37610575161514,35.1211459020366,Romance,4
14514,88.39536694135673,2.2193830607792564,38.775376135488514,13.47988644353223,97.64806483222199,Drama,4
144652,34.156295858598085,15.818033327757753,71.57815821073726,40.5719961096144,13.02380810982523,Film-Noir,6
142796,20.03309186767035,72.12233989535223,48.97077916737624,46.05123431037739,65.894293584564,Romance,5
40704,34.83209579875454,11.487206307087138,1.25156738825416,55.54433910171645,90.63353689357378,Drama,5
19740,92.5820577605928,36.71378764841958,59.5952901950318,74.9193307444428,27.675996200117247,Comedy,7
99543,62.36775455499177,94.03102800239563,90.68141969035383,97.45765542011529,42.64163664003722,Thriller,6
199051,15.90785940784879,1.8142071980159713,56.408544900468314,22.873137755242723,93.13410877217126,Documentary,4
280562,32.662171933900986,74.2959365547391,2.8028334302080515,11.27591161848377,73.6836963676372,Action,4
277341,28.586692409812887,74.28530072889876,24.054466559299705,55.26472809191204,32.46666136377363,Musical,5
199488,15.90785940784879,1.8142071980159713,56.408544900468314,22.873137755242723,93.13410877217126,Romance,5
239661,39.83281413023219,72.34194832949203,80.92208713722437,42.293104180568584,15.80620897515309,Drama,6
47345,72.1143150730656,10.022456506739651,1.1347866680902374,67.05894973605547,87.96532064559243,Romance,5
282033,39.54993598826696,14.876250570193383,4.346535677405672,98.95858749558118,20.05183303638054,Comedy,7
162372,15.884427583875748,44.72410769249318,93.95387333170572,91.67744509233015,37.221018841886234,Documentary,5
175805,13.313429228932904,57.0461015638587,33.66658984712703,6.273964763460727,16.186426694510747,Romance,3
3976,65.61690836202324,65.63837552308341,94.70322818686066,26.55456143329672,48.47107976562528,Thriller,5
33610,61.27002335868621,21.2207261139718,41.61217315443567,70.12395361682363,62.233958976081226,Horror,5
45616,84.10384148662807,79.15846790533566,71.14767703397413,9.628902274065476,58.47380512258682,Drama,4
279572,53.34470560649394,86.40854842170378,8.641266346786203,62.55679201459793,42.94751298551481,Comedy,6
70765,81.63496713279488,38.46524243585293,16.450873153333244,29.965674709422853,89.73839372454994,Drama,4
199068,15.90785940784879,1.8142071980159713,56.408544900468314,22.873137755242723,93.13410877217126,Western,7
101856,93.65711229304569,22.343941102619347,45.52557049717228,32.64339028009786,36.62188564517177,Crime,6
271622,58.987634832315194,55.38005782071418,72.54016787411835,96.11408277843012,72.36243843457912,Fantasy,5
117770,81.06130479731371,94.88280781336321,58.96916382723101,36.673645111740484,96.07552797013625,Drama,4
209305,50.17015758607698,82.09660082864055,9.11711431441572,39.25176432330822,82.49637744958756,Fantasy,4
188982,83.68742751820142,11.35553024451471,43.567400639642685,79.61655925435171,96.1368054059048,Drama,6
216961,47.80879234431673,97.28125329128724,54.21520641321136,24.78656519728576,71.97777704612554,Comedy,5
236942,85.88203899220721,43.080532066642306,56.40137268939507,24.868335595278126,78.09846519080631,Comedy,6
280041,74.21293460495694,17.5169659917107,35.952465532774546,59.49917477599468,22.88865133341742,Horror,6
216662,47.80879234431673,97.28125329128724,54.21520641321136,24.78656519728576,71.97777704612554,Drama,4
175643,13.313429228932904,57.0461015638587,33.66658984712703,6.273964763460727,16.186426694510747,Fantasy,4
251435,85.28885545692951,67.48805909798375,6.414358819951849,73.06281751835468,3.3445620941581877,Drama,5
147624,70.75621540681995,40.647212234554495,90.00782877954435,17.815837638343822,75.66325037293586,Romance,5
220133,86.93144199202142,13.703665164233525,50.93458747542889,42.590319744071024,55.097356391834914,Sci-Fi,5
205450,41.10965142788239,81.46893525665512,58.477149351588096,60.49962615924059,5.318539074541462,Drama,6
148421,26.386896466015454,37.26287304785457,52.470744261942315,86.55266129942115,24.100439287148223,Documentary,5
2471,51.93560324482554,1.5858804986561226,83.01434251355914,25.160357212086005,74.80779200648936,Drama,6
197916,78.06810505209249,70.76185970669626,68.25302663799746,67.06250045217234,64.95272794563914,Comedy,7
251661,67.89730694507612,28.176294596624373,43.73925352074114,72.17644810520379,14.05012579184347,Documentary,5
255050,84.87852747613907,63.85569291433421,79.62284443787892,31.277226460764773,98.31399195831912,Comedy,6
279362,53.34470560649394,86.40854842170378,8.641266346786203,62.55679201459793,42.94751298551481,Action,4
50275,45.57855069907203,88.2093641773401,98.76904964149685,7.228258592970793,64.82353814626724,Crime,7
36580,97.05985577648865,46.44271504070845,26.031774213446624,88.61351148326904,34.929426633117444,Horror,6
4324,65.61690836202324,65.63837552308341,94.70322818686066,26.55456143329672,48.47107976562528,Action,5
226840,96.87104002672218,28.2079089636754,44.43980781966332,10.263134463495804,40.6643769188507,War,5
58315,28.03923532696756,53.10062088050468,55.799544123755126,72.10520272307512,26.125865945707872,Documentary,5
227909,28.058484880484468,69.3624525897797,32.17587015766294,71.77307535073652,59.62026571406328,Thriller,5
261961,17.210437279131764,89.01404886332641,99.43107377969426,56.8056590657962,66.13598294274482,Adventure,4
97664,28.08770204431471,53.92315170655313,52.67725005395951,78.30508370145463,7.9500432776661745,Crime,7
282266,39.54993598826696,14.876250570193383,4.346535677405672,98.95858749558118,20.05183303638054,Action,5
198381,81.63159797188347,92.37703953456034,54.09318084027568,92.22212631985111,85.09584656171863,Western,3
207032,51.57136919184075,37.67198589102298,38.26806735675387,73.26977010129819,67.50571096276758,Drama,5
263075,44.05241268053691,11.70114059938243,96.38982373755567,50.28705259965892,47.6725501413918,Documentary,4
178223,89.96521486452819,68.38300754368251,86.32463580340563,51.77852085471743,0.5106954566200583,Thriller,7
4417,65.61690836202324,65.63837552308341,94.70322818686066,26.55456143329672,48.47107976562528,Comedy,6
237681,85.99971030041469,14.82314860335342,79.75039745172347,94.66951684799446,17.858951849443027,Comedy,8
170893,91.53958884838289,15.871967760378613,18.083250359243806,71.21463533526283,40.689810835482184,Action,5
9873,58.11132167193948,10.959774990134719,98.41042050887636,24.839095337227278,25.464090724582565,Drama,6
106690,67.462040633084,3.695939791059588,50.85807385390816,63.38763789739244,18.894307428602055,Crime,6
28739,39.07193274437265,71.26416027567663,80.05834796429541,82.8924148752827,97.87733935419423,Romance,7
90811,34.99022987665985,43.70462223174874,37.69377083287301,77.84181631837066,89.3063073581715,Action,4
114120,36.36847685168784,43.80464811844442,79.50444808670913,42.46949569685544,10.221036860883292,Drama,6
273003,96.04061064953791,69.91921157659942,75.26660733362644,74.88219709585705,42.58680261372649,Drama,6
210555,2.02691431510591,27.151636166786318,79.98390300627536,82.4588902708688,37.921478899625605,Drama,7
224968,37.441218358346816,37.76509451925734,66.946757234879,39.87474653020965,56.59621168472546,Drama,5
187208,25.72441287517744,33.385105257734004,23.715319093261677,40.91505754802923,6.741825722381378,Musical,3
242037,85.77919197387487,4.198370947379148,4.958934797679415,98.89681373004021,77.30777430873647,Adventure,5
147912,70.75621540681995,40.647212234554495,90.00782877954435,17.815837638343822,75.66325037293586,Horror,6
75805,38.128132977014126,57.040349599946104,9.551429915727638,40.15799860773773,81.59287626662174,Romance,4
41024,34.83209579875454,11.487206307087138,1.25156738825416,55.54433910171645,90.63353689357378,Drama,5
65317,74.02946513566634,32.470628181388975,31.023223444858882,95.13982131743292,8.705120205552209,Action,5
35456,90.4020177746523,61.6182790605196,29.451275925692087,64.96180434329924,66.99400416725831,Romance,5
220545,86.93144199202142,13.703665164233525,50.93458747542889,42.590319744071024,55.097356391834914,Family,4
173340,26.49972662451021,37.22990038211368,92.29085104860931,55.13383104955343,70.0189113731683,Romance,6
97083,91.59223740300799,88.84320539866849,63.63456697895131,85.49857470501145,60.00749790573766,Romance,7
163027,70.37997174518206,5.206895819201717,7.462715200269399,21.84532242410594,74.16980480603581,Drama,4
167347,39.7799125351912,14.365377042810223,99.46832891349638,46.12694793199105,57.44508266255538,Romance,5
18595,79.65268580300886,18.92258120112662,82.24323023905235,58.83489920823695,9.513133894812874,Action,6
98403,21.508729933305492,70.64912385316428,97.95261043031583,78.48154924083968,20.635290071058265,Biography,8
44092,80.90607701979158,19.168154847145136,48.169357464518704,84.03668869587074,96.1797583495082,Crime,4
168303,11.573852607639346,87.19846519394878,14.799091277382125,96.30819291730876,46.15252169227264,Thriller,5
9362,51.24642509406131,47.661437409869876,78.28667866551388,57.84908176920026,38.565606882817036,History,6
36353,97.05985577648865,46.44271504070845,26.031774213446624,88.61351148326904,34.929426633117444,Mystery,7
25114,23.065900495102298,91.46526369435797,65.61582371087216,65.57074260208799,67.23680262372021,Comedy,6
182534,44.47869035882006,27.157939969441035,12.376117043384271,72.56271725508013,37.99315251073838,Action,5
117352,81.06130479731371,94.88280781336321,58.96916382723101,36.673645111740484,96.07552797013625,Biography,5
5872,39.91306653900516,83.67448878999728,84.01372400617439,13.563473293252603,28.974836200830822,Fantasy,4
52935,46.09502456658847,3.9337268288848537,4.272641981717862,50.33398988369394,0.8210347631759984,Romance,2
228050,98.46634611724144,38.253622979955615,32.76523168246762,91.88246730877569,23.856524253195932,History,5
195626,20.690787290039736,75.77916956179912,1.6043060504773776,95.27187097176686,9.9287386393779,Drama,6
276446,47.89310121105529,87.61400570932197,86.82825829819001,17.76154963048755,55.19083162639321,Drama,5
110071,18.15110398902896,73.99769496636084,73.62198707292191,23.6880443244902,63.69291351977486,Drama,5
114008,36.36847685168784,43.80464811844442,79.50444808670913,42.46949569685544,10.221036860883292,Drama,6
203567,7.490198876178944,97.0759080279604,81.22281975842026,93.27009811976511,77.85393812363358,Action,4
38272,18.221452558727314,81.35046049674895,39.44761502074314,64.65460870656014,38.71746837871187,Drama,5
195823,20.690787290039736,75.77916956179912,1.6043060504773776,95.27187097176686,9.9287386393779,Western,6
243973,39.04011922656687,28.417720416089644,5.373990951282359,26.95396272847208,67.13295946244979,Thriller,5
237420,85.99971030041469,14.82314860335342,79.75039745172347,94.66951684799446,17.858951849443027,Thriller,8
96793,62.26466407389021,18.784778762301148,74.9121223132879,39.26849645184617,15.599071375340401,Drama,6
125303,68.77292099478542,58.02708833664324,65.31896825245302,9.258242922733428,3.346314365837788,Crime,7
112419,21.298387004254373,94.34854307367843,83.54606120934864,1.4858238576852867,14.964144218016129,Comedy,4
221860,55.57881668505434,27.139246665805107,88.41010859919042,6.089550488812456,13.14487774706815,Romance,4
155180,34.00057410793882,7.970102005839108,95.46924525337386,94.21971335503174,33.50914807463437,Drama,8
277038,28.586692409812887,74.28530072889876,24.054466559299705,55.26472809191204,32.46666136377363,Horror,6
263446,80.12980710841164,17.85856003811883,14.744296993514217,8.853277961136518,68.54920387797951,Music,6
97935,28.08770204431471,53.92315170655313,52.67725005395951,78.30508370145463,7.9500432776661745,Documentary,5
182012,69.40420761937891,86.54406965475549,33.001499594999,44.35515221228391,50.88798298508753,Mystery,6
222944,36.64395334700343,66.90906382747148,91.88924604004804,97.11300930647188,77.07000398652455,Biography,7
140956,32.756637323919136,26.448766390358337,69.96798605309937,23.77115158310247,11.819419938638065,Thriller,6
131781,34.19729539113175,45.4738400128335,98.22250021364015,8.524582228174648,62.348174039341295,Comedy,5
84954,59.540648894819824,94.37583101170648,50.88763673991624,46.485331193860866,10.765773079022168,Documentary,6
217912,15.585116624639472,89.63866882948543,83.99842815771748,64.63574330586032,89.37584420569381,Comedy,6
132081,34.19729539113175,45.4738400128335,98.22250021364015,8.524582228174648,62.348174039341295,Mystery,4
174965,29.289534022574326,90.73103193619163,85.96934552554286,62.2288459014536,25.59332215973592,Adventure,5
69745,75.30971731001063,88.68349652069135,52.21031234007931,55.96986319488614,74.12380633277293,Music,7
120174,88.47098752776306,93.53703698837485,99.52404123712209,58.14663346679999,80.36898498434537,Western,3
265620,87.58865002804224,61.094827585434466,73.82404149034254,94.73663472130035,18.26946872058596,Adventure,7
225427,61.13985106657199,83.5297545975847,47.01005206114345,89.19579395127417,68.82854196590228,Action,4
192735,3.914091801044628,9.962727584706288,69.06093343242915,49.536171345319616,47.896703931211206,Drama,6
178875,11.408856209292374,60.8902239007895,50.243969360264764,14.702626113159722,72.78674872002006,Fantasy,4
34481,63.101375817989094,14.023155259247211,89.17825386247267,35.445248660719955,26.281859271562414,Drama,6
67508,38.70369973165148,36.29136578224019,83.76012318631595,72.47280450630554,87.62917759372334,Crime,5
6639,32.69315645243221,1.287031186249199,36.65734717449284,3.532574309387615,54.60706285159499,Comedy,6
84383,19.376452237778928,32.4437570139135,66.38120688355855,5.54420915353232,97.80712831204113,Comedy,6
117632,81.06130479731371,94.88280781336321,58.96916382723101,36.673645111740484,96.07552797013625,Music,8
29592,10.297467683071881,30.69562464390624,39.70715890086124,86.29451280294523,89.7526269965068,Drama,6
36949,97.24831588571628,98.17820047911322,24.993813774284302,25.30799911458693,73.35413255860507,Romance,5
124887,69.98874354210797,8.306713566950108,31.5794191183273,37.40398355869172,98.84094046502081,Documentary,5
149457,60.403701295670295,80.23478948973285,50.600618884282966,97.30850122892429,46.866554282707106,Thriller,6
135630,61.867054761902665,62.617296680299525,80.27036335877493,1.024754155701546,52.0779237640148,Drama,5
188231,23.557707079930136,26.14031049311719,26.767578581708317,16.50381212454185,13.713023803742342,War,7
130739,36.98325239593213,39.32079103306978,94.31194896193254,42.98415500005442,5.386564032640173,Comedy,6
79471,20.332464671751282,40.627203323399094,49.4659722506,70.42241710561984,23.85921415871436,Musical,5
78595,77.14568241574267,77.6067350710883,65.88204762882467,50.57890033823009,55.24096796990028,Fantasy,4
221615,55.57881668505434,27.139246665805107,88.41010859919042,6.089550488812456,13.14487774706815,Comedy,5
30685,33.17495171128376,4.416017929188176,39.347533515299126,36.13289702369823,77.94523719552798,Musical,5
253576,8.334914597169863,60.977932062434014,39.85613139707112,47.49109270348018,29.21542793994596,Drama,5
65644,74.02946513566634,32.470628181388975,31.023223444858882,95.13982131743292,8.705120205552209,Documentary,6
208538,96.99285870889386,94.60502680946537,38.37519239226007,66.7902312797328,60.74233040520352,Thriller,6
27165,94.76845025803473,21.424117234900784,97.15331029160212,16.576015195634874,56.76582086081231,Drama,6
155623,73.7705683559128,66.91125790118289,6.51330819993452,71.11349720687673,5.299539301796874,Drama,5
101602,93.65711229304569,22.343941102619347,45.52557049717228,32.64339028009786,36.62188564517177,Drama,5
227361,28.058484880484468,69.3624525897797,32.17587015766294,71.77307535073652,59.62026571406328,Drama,5
118889,52.84182184499636,64.79996919949734,85.76675641432826,68.25014602388609,10.9353761578306,Comedy,6
42230,6.826234268764264,15.717113456910015,70.8188672485426,84.18604159622971,36.83381483569437,Thriller,6
229517,25.270050088697772,44.93325809044204,97.88000671630745,16.621084879177072,56.697122380913086,Drama,5
255585,99.68630523252278,76.30401675611803,26.48890091727233,95.7992621762695,28.329293124199996,Action,4
164517,35.04274028600296,34.865580674570815,90.55245335273602,17.02655392700215,65.58062648499234,Horror,6
266693,49.1932769357337,85.6294090506719,75.84716828804874,18.68353305373529,7.816096308788989,Musical,5
191860,57.48451534075234,88.25667196514482,71.09777187396817,92.15914858006549,98.54613714159116,Mystery,5
35397,41.00045554979283,54.819248632460884,90.60675908535417,28.988348977112565,55.50170314697659,Documentary,4
214638,71.43417470870243,7.682743008561788,37.98723344383791,35.233769166624384,42.396023086075566,Musical,5
249957,21.16444089698053,94.06568129659443,38.2624477256317,20.699170745075644,74.71018234155193,Comedy,5
77741,36.13035449984716,74.07236117526095,30.16960695619507,77.7985461318942,73.02628079569666,Drama,5
244905,75.80171082403542,56.517495324950715,75.64112967387715,81.87804020412368,84.34933824392665,Comedy,7
239112,69.92775103692078,76.34907686836635,48.96984468614656,19.11072928660509,17.31824331649634,Comedy,5
12772,72.06642887662852,75.29925282712372,81.01744851457721,26.742478722616326,53.8138236406512,Comedy,6
242225,85.77919197387487,4.198370947379148,4.958934797679415,98.89681373004021,77.30777430873647,Drama,6
265598,87.58865002804224,61.094827585434466,73.82404149034254,94.73663472130035,18.26946872058596,Drama,7
44984,18.22382491072365,71.40075751807316,58.58441414959458,77.17200510317312,96.75573620984137,War,4
53003,46.09502456658847,3.9337268288848537,4.272641981717862,50.33398988369394,0.8210347631759984,War,6
37175,97.24831588571628,98.17820047911322,24.993813774284302,25.30799911458693,73.35413255860507,Drama,3
211299,54.74125191311888,19.184256945201717,9.566503854323438,92.49778826091094,87.1375707812145,Family,7
15251,9.920079781935787,95.02840899223453,61.12967307174066,49.22017251300018,9.889409023596919,Drama,5
172375,8.341363544895476,41.80481665356819,16.20167136054237,80.6795770581299,47.346586986184214,Crime,6
230532,87.97421339725602,90.83158516135286,51.88436538919503,92.99920880956293,29.826672978207124,Music,7
281882,13.182572602008324,35.4727835423777,91.75360341100608,25.513151673253176,92.20717401225826,Romance,6
69638,75.30971731001063,88.68349652069135,52.21031234007931,55.96986319488614,74.12380633277293,Documentary,7
118491,52.37650186525751,23.90235415619045,76.74853782689459,49.299095807955084,77.3107624429143,Documentary,5
53541,46.09502456658847,3.9337268288848537,4.272641981717862,50.33398988369394,0.8210347631759984,Drama,6
143839,3.2739737652382916,3.2193294977647557,26.523492456458918,43.05093293351139,26.862321490630002,Adventure,4
115448,77.88441803012385,27.740024817186402,37.08169955136835,96.10899536097752,43.73269835926932,Drama,6
49515,43.491169924710846,22.540022090515034,51.76592457376654,30.146563064780885,38.52691935381281,Action,6
90051,70.10527098391427,0.8073559487629001,42.15944456990598,74.06670392711544,93.36003219815339,Mystery,4
79291,20.332464671751282,40.627203323399094,49.4659722506,70.42241710561984,23.85921415871436,Comedy,6
96756,62.26466407389021,18.784778762301148,74.9121223132879,39.26849645184617,15.599071375340401,Comedy,6
184119,40.627665784077,80.76498852018626,20.1850158502044,7.006102109891376,25.478559768988383,Action,5
72383,14.003919890131112,1.4705219703625483,24.253244863907398,49.032867954396984,69.06306504567752,Drama,5
72712,58.71213657985339,73.66906670665239,21.321477067787033,14.296115518023257,35.67406890606225,History,6
238423,49.64693848322934,92.39658177762139,11.876400779666085,23.25801664934881,10.24863694780558,Drama,4
21498,87.15604341721115,26.523171757362384,95.47847900353969,37.412289752331354,58.884957400119745,Comedy,7
201775,92.90919410564037,88.13017798790754,12.034391692164359,2.795095424753402,16.668106822312623,Documentary,6
274871,24.039844861912442,8.416980507325755,96.16918121522815,54.571563852878214,49.13850041570748,Documentary,4
164987,29.73266427564145,44.81223046731051,5.385247341530697,98.22850346794004,63.677450766380225,Comedy,7
22711,39.45423600826117,7.357520171630682,68.27462673747358,52.1728647233955,14.826753545329584,Drama,7
254282,3.4725805158867473,69.19094596304093,59.312651516590954,70.3609416422646,68.98690890281902,Musical,6
115670,77.88441803012385,27.740024817186402,37.08169955136835,96.10899536097752,43.73269835926932,Mystery,6
36858,97.05985577648865,46.44271504070845,26.031774213446624,88.61351148326904,34.929426633117444,Documentary,7
249924,21.16444089698053,94.06568129659443,38.2624477256317,20.699170745075644,74.71018234155193,Sci-Fi,4
209411,50.17015758607698,82.09660082864055,9.11711431441572,39.25176432330822,82.49637744958756,War,4
280223,74.21293460495694,17.5169659917107,35.952465532774546,59.49917477599468,22.88865133341742,Drama,6
114141,36.36847685168784,43.80464811844442,79.50444808670913,42.46949569685544,10.221036860883292,Comedy,6
129082,73.57009821990215,46.391942686451706,89.50100175779188,47.14731366888256,16.007982768073425,Thriller,7
61636,68.61449567170061,73.14730300602395,19.49566522341284,52.15935134800266,67.37730819947836,Adventure,4
43424,80.90607701979158,19.168154847145136,48.169357464518704,84.03668869587074,96.1797583495082,Horror,4
74752,9.124362364612104,9.192802044384651,64.19972262687419,14.42037745727529,53.52232947114787,Action,6
242791,97.46495824018491,74.77097637586347,77.3180237793886,46.80717887743635,1.0934216056025292,Documentary,5
41457,31.745517998060624,28.396790890070378,49.14095771600585,90.45561267474253,94.56824616763095,Drama,6
108936,75.34709467745783,48.36700555001088,63.483029053648245,78.19283136958278,40.13266965320953,Animation,5
241152,42.88876101011469,95.57084699194294,41.947008478718494,20.009458221309163,45.02349118988913,Thriller,5
205818,12.869076236900423,91.7588609195023,36.815975550581136,48.238966347654134,27.19699825241979,Romance,4
128879,73.57009821990215,46.391942686451706,89.50100175779188,47.14731366888256,16.007982768073425,Western,6
